Voltage(V)	Current(A)	PD Current(A)	J (mA/cm2)	L (cd/m2)	Cur Eff (cd/A)	Power Eff (lm/W)	EQE(%)	CIE X	CIE Y	Wav (nm)	Intensity (au)	NeV (V)	NeJ (mA/cm2))
										4.333E+2	4.594E-5		
										4.337E+2	4.807E-5		
										4.341E+2	3.148E-5		
										4.344E+2	3.148E-5		
										4.348E+2	2.893E-5		
										4.351E+2	4.084E-5		
										4.355E+2	3.446E-5		
										4.359E+2	5.445E-5		
										4.362E+2	2.935E-5		
										4.366E+2	5.232E-5		
										4.369E+2	3.744E-5		
										4.373E+2	4.424E-5		
										4.376E+2	4.850E-5		
										4.380E+2	3.105E-5		
										4.384E+2	4.254E-5		
										4.387E+2	3.361E-5		
										4.391E+2	3.744E-5		
										4.394E+2	3.573E-5		
										4.398E+2	2.893E-5		
										4.402E+2	3.190E-5		
										4.405E+2	3.871E-5		
										4.409E+2	3.616E-5		
										4.412E+2	4.126E-5		
										4.416E+2	2.297E-5		
										4.420E+2	3.701E-5		
										4.423E+2	2.297E-5		
										4.427E+2	5.190E-5		
										4.430E+2	2.595E-5		
										4.434E+2	3.531E-5		
										4.437E+2	3.786E-5		
										4.441E+2	4.212E-5		
										4.445E+2	3.403E-5		
										4.448E+2	2.808E-5		
										4.452E+2	3.999E-5		
										4.455E+2	2.340E-5		
										4.459E+2	2.170E-5		
										4.462E+2	3.956E-5		
										4.466E+2	2.170E-5		
										4.470E+2	3.276E-5		
										4.473E+2	2.680E-5		
										4.477E+2	3.446E-5		
										4.480E+2	4.764E-5		
										4.484E+2	2.382E-5		
										4.488E+2	4.126E-5		
										4.491E+2	2.765E-5		
										4.495E+2	2.808E-5		
										4.498E+2	2.297E-5		
										4.502E+2	1.404E-5		
										4.505E+2	2.935E-5		
										4.509E+2	3.956E-5		
										4.512E+2	2.680E-5		
										4.516E+2	3.063E-5		
										4.520E+2	1.361E-5		
										4.523E+2	2.127E-5		
										4.527E+2	8.508E-6		
										4.530E+2	2.552E-5		
										4.534E+2	3.914E-5		
										4.538E+2	2.255E-5		
										4.541E+2	3.446E-5		
										4.545E+2	2.552E-5		
										4.548E+2	2.510E-5		
										4.552E+2	2.765E-5		
										4.555E+2	2.978E-5		
										4.559E+2	3.361E-5		
										4.562E+2	3.956E-5		
										4.566E+2	2.170E-5		
										4.570E+2	2.978E-5		
										4.573E+2	3.148E-5		
										4.577E+2	1.191E-5		
										4.580E+2	3.871E-5		
										4.584E+2	7.232E-6		
										4.588E+2	2.680E-5		
										4.591E+2	4.253E-7		
										4.595E+2	2.850E-5		
										4.598E+2	2.425E-5		
										4.602E+2	4.297E-5		
										4.605E+2	4.764E-5		
										4.609E+2	2.552E-5		
										4.612E+2	2.297E-5		
										4.616E+2	1.319E-5		
										4.620E+2	2.212E-5		
										4.623E+2	2.723E-5		
										4.627E+2	3.361E-5		
										4.630E+2	1.872E-5		
										4.634E+2	1.829E-5		
										4.637E+2	4.679E-5		
										4.641E+2	1.702E-5		
										4.645E+2	1.787E-5		
										4.648E+2	1.404E-5		
										4.652E+2	9.784E-6		
										4.655E+2	1.063E-5		
										4.659E+2	1.404E-5		
										4.662E+2	2.638E-5		
										4.666E+2	1.999E-5		
										4.669E+2	2.340E-5		
										4.673E+2	3.276E-5		
										4.676E+2	2.595E-5		
										4.680E+2	2.978E-5		
										4.684E+2	4.084E-5		
										4.687E+2	2.723E-5		
										4.691E+2	0.000E+0		
										4.694E+2	1.446E-5		
										4.698E+2	3.190E-5		
										4.701E+2	1.702E-5		
										4.705E+2	8.933E-6		
										4.709E+2	1.702E-5		
										4.712E+2	1.361E-5		
										4.716E+2	3.063E-5		
										4.719E+2	2.723E-5		
										4.723E+2	1.489E-5		
										4.726E+2	2.382E-5		
										4.730E+2	4.680E-6		
										4.733E+2	1.531E-5		
										4.737E+2	1.999E-5		
										4.740E+2	2.255E-5		
										4.744E+2	2.552E-5		
										4.748E+2	4.467E-5		
										4.751E+2	2.085E-5		
										4.755E+2	2.340E-5		
										4.758E+2	2.723E-5		
										4.762E+2	1.744E-5		
										4.765E+2	1.702E-5		
										4.769E+2	9.358E-6		
										4.772E+2	1.106E-5		
										4.776E+2	2.127E-5		
										4.779E+2	2.552E-6		
										4.783E+2	1.574E-5		
										4.786E+2	3.190E-5		
										4.790E+2	2.042E-5		
										4.794E+2	3.786E-5		
										4.797E+2	1.106E-5		
										4.801E+2	2.977E-6		
										4.804E+2	2.595E-5		
										4.808E+2	8.933E-6		
										4.811E+2	2.170E-5		
										4.815E+2	1.957E-5		
										4.818E+2	3.190E-5		
										4.822E+2	3.361E-5		
										4.825E+2	3.488E-5		
										4.829E+2	3.658E-5		
										4.832E+2	2.212E-5		
										4.836E+2	8.508E-6		
										4.840E+2	4.297E-5		
										4.843E+2	2.340E-5		
										4.847E+2	1.574E-5		
										4.850E+2	1.489E-5		
										4.854E+2	8.508E-6		
										4.857E+2	1.744E-5		
										4.861E+2	2.935E-5		
										4.864E+2	2.255E-5		
										4.868E+2	1.149E-5		
										4.871E+2	2.893E-5		
										4.875E+2	3.020E-5		
										4.878E+2	6.807E-6		
										4.882E+2	1.276E-5		
										4.885E+2	1.404E-5		
										4.889E+2	8.506E-7		
										4.893E+2	1.829E-5		
										4.896E+2	9.358E-6		
										4.900E+2	7.657E-6		
										4.903E+2	3.402E-6		
										4.907E+2	2.170E-5		
										4.910E+2	2.723E-5		
										4.914E+2	2.552E-5		
										4.917E+2	4.637E-5		
										4.921E+2	1.234E-5		
										4.924E+2	1.702E-5		
										4.928E+2	2.893E-5		
										4.931E+2	2.297E-5		
										4.935E+2	1.234E-5		
										4.938E+2	2.042E-5		
										4.942E+2	2.552E-5		
										4.945E+2	1.701E-6		
										4.949E+2	1.489E-5		
										4.952E+2	1.616E-5		
										4.956E+2	2.042E-5		
										4.960E+2	5.531E-6		
										4.963E+2	4.680E-6		
										4.967E+2	1.829E-5		
										4.970E+2	8.082E-6		
										4.974E+2	1.872E-5		
										4.977E+2	1.191E-5		
										4.981E+2	1.659E-5		
										4.984E+2	1.489E-5		
										4.988E+2	1.149E-5		
										4.991E+2	2.042E-5		
										4.995E+2	1.744E-5		
										4.998E+2	3.402E-6		
										5.002E+2	1.063E-5		
										5.005E+2	1.063E-5		
										5.009E+2	1.659E-5		
										5.012E+2	3.402E-6		
										5.016E+2	6.807E-6		
										5.019E+2	5.956E-6		
										5.023E+2	2.212E-5		
										5.026E+2	2.935E-5		
										5.030E+2	3.063E-5		
										5.034E+2	1.999E-5		
										5.037E+2	1.191E-5		
										5.040E+2	2.255E-5		
										5.044E+2	8.082E-6		
										5.048E+2	3.829E-6		
										5.051E+2	1.319E-5		
										5.055E+2	1.489E-5		
										5.058E+2	2.893E-5		
										5.062E+2	4.253E-7		
										5.065E+2	7.657E-6		
										5.069E+2	2.552E-6		
										5.072E+2	1.659E-5		
										5.076E+2	1.234E-5		
										5.079E+2	2.127E-5		
										5.083E+2	1.149E-5		
										5.086E+2	2.850E-5		
										5.090E+2	9.784E-6		
										5.093E+2	2.977E-6		
										5.097E+2	3.148E-5		
										5.100E+2	2.978E-5		
										5.104E+2	2.595E-5		
										5.107E+2	2.723E-5		
										5.111E+2	2.340E-5		
										5.114E+2	8.933E-6		
										5.118E+2	2.510E-5		
										5.121E+2	5.956E-6		
										5.125E+2	2.127E-6		
										5.128E+2	1.276E-6		
										5.132E+2	2.127E-6		
										5.135E+2	4.255E-6		
										5.139E+2	1.149E-5		
										5.142E+2	1.021E-5		
										5.146E+2	8.082E-6		
										5.149E+2	5.105E-6		
										5.153E+2	2.552E-6		
										5.156E+2	1.787E-5		
										5.160E+2	1.489E-5		
										5.163E+2	1.446E-5		
										5.167E+2	1.106E-5		
										5.170E+2	2.765E-5		
										5.174E+2	7.657E-6		
										5.177E+2	8.082E-6		
										5.181E+2	3.488E-5		
										5.184E+2	2.765E-5		
										5.188E+2	1.404E-5		
										5.191E+2	4.680E-6		
										5.195E+2	2.638E-5		
										5.198E+2	1.276E-5		
										5.202E+2	2.340E-5		
										5.205E+2	2.042E-5		
										5.209E+2	1.234E-5		
										5.212E+2	2.212E-5		
										5.216E+2	1.234E-5		
										5.219E+2	2.765E-5		
										5.223E+2	2.808E-5		
										5.226E+2	1.361E-5		
										5.230E+2	5.531E-6		
										5.233E+2	9.784E-6		
										5.237E+2	2.978E-5		
										5.240E+2	3.233E-5		
										5.244E+2	1.489E-5		
										5.247E+2	1.276E-6		
										5.251E+2	1.616E-5		
										5.254E+2	2.340E-5		
										5.258E+2	4.255E-6		
										5.261E+2	4.212E-5		
										5.265E+2	1.914E-5		
										5.268E+2	2.935E-5		
										5.272E+2	8.933E-6		
										5.275E+2	1.361E-5		
										5.278E+2	5.956E-6		
										5.282E+2	1.574E-5		
										5.285E+2	3.318E-5		
										5.289E+2	3.531E-5		
										5.292E+2	3.829E-5		
										5.296E+2	2.978E-5		
										5.299E+2	2.212E-5		
										5.303E+2	5.232E-5		
										5.306E+2	2.977E-6		
										5.310E+2	2.552E-6		
										5.313E+2	3.616E-5		
										5.317E+2	1.914E-5		
										5.320E+2	3.531E-5		
										5.324E+2	2.467E-5		
										5.327E+2	2.127E-5		
										5.331E+2	3.233E-5		
										5.334E+2	2.510E-5		
										5.338E+2	1.489E-5		
										5.341E+2	3.318E-5		
										5.345E+2	4.935E-5		
										5.348E+2	3.190E-5		
										5.352E+2	4.679E-5		
										5.355E+2	3.105E-5		
										5.358E+2	2.723E-5		
										5.362E+2	2.977E-6		
										5.365E+2	3.488E-5		
										5.369E+2	3.701E-5		
										5.372E+2	6.636E-5		
										5.376E+2	2.893E-5		
										5.379E+2	4.339E-5		
										5.383E+2	4.977E-5		
										5.386E+2	4.126E-5		
										5.390E+2	3.829E-5		
										5.393E+2	3.446E-5		
										5.397E+2	2.765E-5		
										5.400E+2	3.361E-5		
										5.404E+2	5.956E-5		
										5.407E+2	4.977E-5		
										5.411E+2	4.764E-5		
										5.414E+2	6.466E-5		
										5.418E+2	5.403E-5		
										5.421E+2	4.509E-5		
										5.425E+2	5.786E-5		
										5.428E+2	5.232E-5		
										5.432E+2	5.743E-5		
										5.435E+2	5.147E-5		
										5.438E+2	7.232E-5		
										5.442E+2	8.508E-5		
										5.445E+2	7.615E-5		
										5.449E+2	6.211E-5		
										5.452E+2	3.871E-5		
										5.456E+2	5.573E-5		
										5.459E+2	8.040E-5		
										5.463E+2	7.189E-5		
										5.466E+2	7.742E-5		
										5.470E+2	8.423E-5		
										5.473E+2	6.934E-5		
										5.477E+2	6.977E-5		
										5.480E+2	9.061E-5		
										5.483E+2	5.786E-5		
										5.487E+2	7.232E-5		
										5.490E+2	6.891E-5		
										5.494E+2	9.189E-5		
										5.497E+2	8.763E-5		
										5.501E+2	9.019E-5		
										5.504E+2	1.017E-4		
										5.508E+2	9.572E-5		
										5.511E+2	9.487E-5		
										5.515E+2	1.012E-4		
										5.518E+2	9.104E-5		
										5.522E+2	1.093E-4		
										5.525E+2	1.089E-4		
										5.528E+2	1.012E-4		
										5.532E+2	1.081E-4		
										5.535E+2	9.869E-5		
										5.539E+2	1.314E-4		
										5.542E+2	1.336E-4		
										5.546E+2	1.153E-4		
										5.549E+2	1.089E-4		
										5.553E+2	1.366E-4		
										5.556E+2	1.357E-4		
										5.560E+2	1.323E-4		
										5.563E+2	1.366E-4		
										5.566E+2	1.276E-4		
										5.570E+2	1.480E-4		
										5.573E+2	1.489E-4		
										5.577E+2	1.387E-4		
										5.580E+2	1.531E-4		
										5.584E+2	1.625E-4		
										5.587E+2	1.544E-4		
										5.590E+2	1.476E-4		
										5.594E+2	1.646E-4		
										5.597E+2	1.672E-4		
										5.601E+2	1.642E-4		
										5.604E+2	1.655E-4		
										5.608E+2	1.855E-4		
										5.611E+2	1.910E-4		
										5.615E+2	1.744E-4		
										5.618E+2	1.855E-4		
										5.622E+2	1.770E-4		
										5.625E+2	1.927E-4		
										5.628E+2	2.174E-4		
										5.632E+2	2.174E-4		
										5.635E+2	2.161E-4		
										5.639E+2	2.195E-4		
										5.642E+2	2.148E-4		
										5.646E+2	2.153E-4		
										5.649E+2	2.195E-4		
										5.652E+2	2.378E-4		
										5.656E+2	2.301E-4		
										5.659E+2	2.284E-4		
										5.663E+2	2.352E-4		
										5.666E+2	2.586E-4		
										5.670E+2	2.757E-4		
										5.673E+2	2.574E-4		
										5.677E+2	2.740E-4		
										5.680E+2	2.905E-4		
										5.683E+2	2.927E-4		
										5.687E+2	3.012E-4		
										5.690E+2	2.999E-4		
										5.694E+2	3.033E-4		
										5.697E+2	3.105E-4		
										5.701E+2	3.054E-4		
										5.704E+2	3.003E-4		
										5.708E+2	3.182E-4		
										5.711E+2	3.442E-4		
										5.714E+2	3.535E-4		
										5.718E+2	3.356E-4		
										5.721E+2	3.501E-4		
										5.725E+2	3.773E-4		
										5.728E+2	3.680E-4		
										5.732E+2	3.909E-4		
										5.735E+2	3.863E-4		
										5.738E+2	3.807E-4		
										5.742E+2	3.943E-4		
										5.745E+2	4.314E-4		
										5.749E+2	4.067E-4		
										5.752E+2	4.211E-4		
										5.756E+2	4.275E-4		
										5.759E+2	4.399E-4		
										5.762E+2	4.509E-4		
										5.766E+2	4.407E-4		
										5.769E+2	4.718E-4		
										5.773E+2	4.407E-4		
										5.776E+2	4.688E-4		
										5.780E+2	4.990E-4		
										5.783E+2	5.237E-4		
										5.786E+2	5.181E-4		
										5.790E+2	5.254E-4		
										5.793E+2	5.517E-4		
										5.797E+2	5.275E-4		
										5.800E+2	5.517E-4		
										5.803E+2	5.560E-4		
										5.807E+2	5.849E-4		
										5.810E+2	6.066E-4		
										5.814E+2	5.930E-4		
										5.817E+2	6.083E-4		
										5.821E+2	6.075E-4		
										5.824E+2	6.458E-4		
										5.828E+2	6.458E-4		
										5.831E+2	6.466E-4		
										5.834E+2	6.904E-4		
										5.838E+2	6.960E-4		
										5.841E+2	6.909E-4		
										5.845E+2	7.028E-4		
										5.848E+2	7.385E-4		
										5.851E+2	7.398E-4		
										5.855E+2	7.508E-4		
										5.858E+2	7.368E-4		
										5.862E+2	7.781E-4		
										5.865E+2	7.666E-4		
										5.868E+2	7.972E-4		
										5.872E+2	8.180E-4		
										5.875E+2	8.176E-4		
										5.879E+2	8.334E-4		
										5.882E+2	8.699E-4		
										5.885E+2	8.751E-4		
										5.889E+2	8.972E-4		
										5.892E+2	9.014E-4		
										5.896E+2	9.108E-4		
										5.899E+2	9.270E-4		
										5.903E+2	9.716E-4		
										5.906E+2	9.529E-4		
										5.909E+2	9.610E-4		
										5.913E+2	9.729E-4		
										5.916E+2	1.013E-3		
										5.920E+2	1.053E-3		
										5.923E+2	1.033E-3		
										5.926E+2	1.076E-3		
										5.930E+2	1.068E-3		
										5.933E+2	1.113E-3		
										5.937E+2	1.109E-3		
										5.940E+2	1.147E-3		
										5.943E+2	1.139E-3		
										5.947E+2	1.154E-3		
										5.950E+2	1.172E-3		
										5.954E+2	1.206E-3		
										5.957E+2	1.218E-3		
										5.960E+2	1.237E-3		
										5.964E+2	1.283E-3		
										5.967E+2	1.309E-3		
										5.971E+2	1.297E-3		
										5.974E+2	1.369E-3		
										5.978E+2	1.387E-3		
										5.981E+2	1.364E-3		
										5.984E+2	1.407E-3		
										5.988E+2	1.407E-3		
										5.991E+2	1.452E-3		
										5.995E+2	1.449E-3		
										5.998E+2	1.453E-3		
										6.001E+2	1.514E-3		
										6.005E+2	1.504E-3		
										6.008E+2	1.551E-3		
										6.012E+2	1.542E-3		
										6.015E+2	1.594E-3		
										6.018E+2	1.624E-3		
										6.022E+2	1.582E-3		
										6.025E+2	1.660E-3		
										6.028E+2	1.691E-3		
										6.032E+2	1.714E-3		
										6.035E+2	1.750E-3		
										6.039E+2	1.770E-3		
										6.042E+2	1.751E-3		
										6.045E+2	1.781E-3		
										6.049E+2	1.839E-3		
										6.052E+2	1.852E-3		
										6.056E+2	1.882E-3		
										6.059E+2	1.945E-3		
										6.062E+2	1.945E-3		
										6.066E+2	1.998E-3		
										6.069E+2	1.988E-3		
										6.072E+2	2.044E-3		
										6.076E+2	2.031E-3		
										6.079E+2	2.070E-3		
										6.083E+2	2.127E-3		
										6.086E+2	2.155E-3		
										6.090E+2	2.165E-3		
										6.093E+2	2.272E-3		
										6.096E+2	2.251E-3		
										6.100E+2	2.282E-3		
										6.103E+2	2.282E-3		
										6.106E+2	2.384E-3		
										6.110E+2	2.385E-3		
										6.113E+2	2.452E-3		
										6.117E+2	2.495E-3		
										6.120E+2	2.597E-3		
										6.123E+2	2.584E-3		
										6.127E+2	2.620E-3		
										6.130E+2	2.619E-3		
										6.133E+2	2.717E-3		
										6.137E+2	2.817E-3		
										6.140E+2	2.843E-3		
										6.144E+2	2.880E-3		
										6.147E+2	2.945E-3		
										6.150E+2	2.987E-3		
										6.154E+2	3.044E-3		
										6.157E+2	3.102E-3		
										6.160E+2	3.192E-3		
										6.164E+2	3.223E-3		
										6.167E+2	3.309E-3		
										6.171E+2	3.353E-3		
										6.174E+2	3.396E-3		
										6.177E+2	3.498E-3		
										6.181E+2	3.591E-3		
										6.184E+2	3.668E-3		
										6.188E+2	3.720E-3		
										6.191E+2	3.840E-3		
