Voltage(V)	Current(A)	PD Current(A)	J (mA/cm2)	L (cd/m2)	Cur Eff (cd/A)	Power Eff (lm/W)	EQE(%)	CIE X	CIE Y	Wav (nm)	Intensity (au)	NeV (V)	NeJ (mA/cm2))
										6.194E+2	6.694E-3		
										6.198E+2	6.860E-3		
										6.201E+2	7.092E-3		
										6.204E+2	7.324E-3		
										6.208E+2	7.445E-3		
										6.211E+2	7.664E-3		
										6.215E+2	7.822E-3		
										6.218E+2	8.115E-3		
										6.221E+2	8.280E-3		
										6.225E+2	8.456E-3		
										6.228E+2	8.637E-3		
										6.231E+2	8.883E-3		
										6.235E+2	8.977E-3		
										6.238E+2	9.259E-3		
										6.241E+2	9.322E-3		
										6.245E+2	9.582E-3		
										6.248E+2	9.746E-3		
										6.252E+2	9.951E-3		
										6.255E+2	1.002E-2		
										6.258E+2	1.021E-2		
										6.262E+2	1.028E-2		
										6.265E+2	1.059E-2		
										6.268E+2	1.063E-2		
										6.272E+2	1.072E-2		
										6.275E+2	1.077E-2		
										6.278E+2	1.091E-2		
										6.282E+2	1.091E-2		
										6.285E+2	1.114E-2		
										6.288E+2	1.112E-2		
										6.292E+2	1.125E-2		
										6.295E+2	1.130E-2		
										6.299E+2	1.126E-2		
										6.302E+2	1.146E-2		
										6.305E+2	1.128E-2		
										6.309E+2	1.134E-2		
										6.312E+2	1.118E-2		
										6.315E+2	1.132E-2		
										6.319E+2	1.128E-2		
										6.322E+2	1.119E-2		
										6.325E+2	1.134E-2		
										6.329E+2	1.122E-2		
										6.332E+2	1.106E-2		
										6.335E+2	1.104E-2		
										6.339E+2	1.090E-2		
										6.342E+2	1.091E-2		
										6.345E+2	1.069E-2		
										6.349E+2	1.062E-2		
										6.352E+2	1.043E-2		
										6.356E+2	1.036E-2		
										6.359E+2	1.011E-2		
										6.362E+2	1.003E-2		
										6.366E+2	9.790E-3		
										6.369E+2	9.652E-3		
										6.372E+2	9.344E-3		
										6.376E+2	9.240E-3		
										6.379E+2	9.051E-3		
										6.382E+2	8.785E-3		
										6.386E+2	8.581E-3		
										6.389E+2	8.322E-3		
										6.392E+2	8.110E-3		
										6.396E+2	7.940E-3		
										6.399E+2	7.643E-3		
										6.402E+2	7.445E-3		
										6.406E+2	7.235E-3		
										6.409E+2	6.965E-3		
										6.412E+2	6.739E-3		
										6.416E+2	6.548E-3		
										6.419E+2	6.434E-3		
										6.422E+2	6.104E-3		
										6.426E+2	5.893E-3		
										6.429E+2	5.724E-3		
										6.433E+2	5.407E-3		
										6.436E+2	5.325E-3		
										6.439E+2	5.094E-3		
										6.443E+2	4.906E-3		
										6.446E+2	4.741E-3		
										6.449E+2	4.570E-3		
										6.453E+2	4.255E-3		
										6.456E+2	4.192E-3		
										6.459E+2	4.008E-3		
										6.463E+2	3.809E-3		
										6.466E+2	3.637E-3		
										6.469E+2	3.571E-3		
										6.473E+2	3.377E-3		
										6.476E+2	3.265E-3		
										6.479E+2	3.089E-3		
										6.483E+2	3.029E-3		
										6.486E+2	2.815E-3		
										6.489E+2	2.795E-3		
										6.493E+2	2.584E-3		
										6.496E+2	2.558E-3		
										6.499E+2	2.428E-3		
										6.503E+2	2.300E-3		
										6.506E+2	2.205E-3		
										6.509E+2	2.128E-3		
										6.513E+2	2.063E-3		
										6.516E+2	1.925E-3		
										6.519E+2	1.870E-3		
										6.523E+2	1.795E-3		
										6.526E+2	1.736E-3		
										6.529E+2	1.655E-3		
										6.533E+2	1.525E-3		
										6.536E+2	1.516E-3		
										6.539E+2	1.471E-3		
										6.543E+2	1.339E-3		
										6.546E+2	1.340E-3		
										6.549E+2	1.249E-3		
										6.553E+2	1.201E-3		
										6.556E+2	1.170E-3		
										6.559E+2	1.093E-3		
										6.562E+2	1.063E-3		
										6.566E+2	1.032E-3		
										6.569E+2	9.745E-4		
										6.572E+2	8.942E-4		
										6.576E+2	8.937E-4		
										6.579E+2	8.461E-4		
										6.582E+2	8.288E-4		
										6.586E+2	7.784E-4		
										6.589E+2	7.325E-4		
										6.592E+2	7.130E-4		
										6.596E+2	7.078E-4		
										6.599E+2	6.631E-4		
										6.602E+2	6.470E-4		
										6.606E+2	5.759E-4		
										6.609E+2	6.097E-4		
										6.612E+2	5.604E-4		
										6.616E+2	5.472E-4		
										6.619E+2	5.157E-4		
										6.622E+2	4.950E-4		
										6.626E+2	4.480E-4		
										6.629E+2	4.388E-4		
										6.632E+2	4.067E-4		
										6.635E+2	3.849E-4		
										6.639E+2	3.935E-4		
										6.642E+2	3.625E-4		
										6.645E+2	4.044E-4		
										6.649E+2	3.505E-4		
										6.652E+2	3.442E-4		
										6.655E+2	3.229E-4		
										6.659E+2	2.857E-4		
										6.662E+2	3.074E-4		
										6.665E+2	2.661E-4		
										6.669E+2	2.575E-4		
										6.672E+2	2.587E-4		
										6.675E+2	2.340E-4		
										6.679E+2	2.398E-4		
										6.682E+2	2.329E-4		
										6.685E+2	2.277E-4		
										6.688E+2	2.168E-4		
										6.692E+2	1.772E-4		
										6.695E+2	2.002E-4		
										6.698E+2	1.887E-4		
										6.702E+2	2.019E-4		
										6.705E+2	1.801E-4		
										6.708E+2	1.514E-4		
										6.712E+2	1.652E-4		
										6.715E+2	1.600E-4		
										6.718E+2	1.824E-4		
										6.722E+2	1.308E-4		
										6.725E+2	1.468E-4		
										6.728E+2	1.468E-4		
										6.732E+2	1.405E-4		
										6.735E+2	1.400E-4		
										6.738E+2	1.147E-4		
										6.741E+2	1.136E-4		
										6.745E+2	1.032E-4		
										6.748E+2	1.124E-4		
										6.751E+2	9.866E-5		
										6.755E+2	8.030E-5		
										6.758E+2	8.776E-5		
										6.761E+2	7.686E-5		
										6.764E+2	5.449E-5		
										6.768E+2	8.145E-5		
										6.771E+2	5.334E-5		
										6.774E+2	8.833E-5		
										6.778E+2	7.973E-5		
										6.781E+2	7.285E-5		
										6.784E+2	6.826E-5		
										6.788E+2	7.514E-5		
										6.791E+2	6.309E-5		
										6.794E+2	6.195E-5		
										6.797E+2	4.818E-5		
										6.801E+2	8.260E-5		
										6.804E+2	3.786E-5		
										6.807E+2	6.195E-5		
										6.810E+2	5.048E-5		
										6.814E+2	5.793E-5		
										6.817E+2	2.524E-5		
										6.820E+2	6.654E-5		
										6.824E+2	5.392E-5		
										6.827E+2	6.137E-5		
										6.830E+2	4.704E-5		
										6.834E+2	4.073E-5		
										6.837E+2	5.220E-5		
										6.840E+2	2.409E-5		
										6.843E+2	2.581E-5		
										6.847E+2	3.786E-5		
										6.850E+2	1.147E-5		
										6.853E+2	3.384E-5		
										6.857E+2	2.524E-5		
										6.860E+2	1.778E-5		
										6.863E+2	5.334E-5		
										6.866E+2	3.958E-5		
										6.870E+2	1.147E-5		
										6.873E+2	2.180E-5		
										6.876E+2	2.811E-5		
										6.880E+2	2.065E-5		
										6.883E+2	9.178E-6		
										6.886E+2	1.147E-6		
										6.889E+2	4.876E-5		
										6.893E+2	1.205E-5		
										6.896E+2	9.178E-6		
										6.899E+2	1.090E-5		
										6.902E+2	3.040E-5		
										6.906E+2	2.409E-5		
										6.909E+2	1.836E-5		
										6.912E+2	1.319E-5		
										6.916E+2	6.884E-6		
										6.919E+2	6.884E-6		
										6.922E+2	6.884E-6		
										6.925E+2	1.319E-5		
										6.929E+2	7.457E-6		
										6.932E+2	2.237E-5		
										6.935E+2	9.178E-6		
										6.938E+2	1.778E-5		
										6.942E+2	1.778E-5		
										6.945E+2	3.097E-5		
										6.948E+2	3.212E-5		
										6.952E+2	2.065E-5		
										6.955E+2	2.237E-5		
										6.958E+2	7.457E-6		
										6.961E+2	9.751E-6		
										6.965E+2	2.867E-6		
										6.968E+2	1.549E-5		
										6.971E+2	5.737E-6		
										6.975E+2	1.147E-6		
										6.978E+2	8.604E-6		
										6.981E+2	1.147E-6		
										6.984E+2	3.958E-5		
										6.988E+2	1.836E-5		
										6.991E+2	1.778E-5		
										6.994E+2	4.588E-6		
										6.997E+2	1.720E-6		
										7.001E+2	1.319E-5		
										7.004E+2	3.040E-5		
										7.007E+2	1.836E-5		
										7.010E+2	2.008E-5		
										7.014E+2	2.867E-6		
										7.017E+2	2.466E-5		
										7.020E+2	1.491E-5		
										7.023E+2	1.205E-5		
										7.027E+2	2.008E-5		
										7.030E+2	8.031E-6		
										7.033E+2	1.032E-5		
										7.037E+2	1.950E-5		
										7.040E+2	9.751E-6		
										7.043E+2	2.409E-5		
										7.046E+2	4.588E-6		
										7.050E+2	2.867E-6		
										7.053E+2	4.588E-6		
										7.056E+2	0.000E+0		
										7.059E+2	2.867E-6		
										7.062E+2	4.014E-6		
										7.066E+2	9.178E-6		
										7.069E+2	1.205E-5		
										7.072E+2	1.721E-5		
										7.075E+2	8.031E-6		
										7.079E+2	1.319E-5		
										7.082E+2	2.867E-6		
										7.085E+2	1.147E-6		
										7.088E+2	1.262E-5		
										7.092E+2	9.178E-6		
										7.095E+2	1.377E-5		
										7.098E+2	1.032E-5		
										7.102E+2	1.664E-5		
										7.105E+2	4.014E-6		
										7.108E+2	2.753E-5		
										7.111E+2	5.737E-6		
										7.115E+2	4.014E-6		
										7.118E+2	1.721E-5		
										7.121E+2	2.294E-6		
										7.124E+2	4.588E-6		
										7.128E+2	5.735E-7		
										7.131E+2	5.735E-7		
										7.134E+2	2.868E-5		
										7.137E+2	1.606E-5		
										7.140E+2	9.178E-6		
										7.144E+2	2.237E-5		
										7.147E+2	2.867E-6		
										7.150E+2	1.434E-5		
										7.153E+2	1.778E-5		
										7.157E+2	2.867E-6		
										7.160E+2	1.147E-6		
										7.163E+2	2.065E-5		
										7.166E+2	4.014E-6		
										7.170E+2	8.604E-6		
										7.173E+2	9.178E-6		
										7.176E+2	9.751E-6		
										7.179E+2	3.441E-6		
										7.183E+2	1.147E-5		
										7.186E+2	9.178E-6		
										7.189E+2	1.778E-5		
										7.192E+2	1.262E-5		
										7.195E+2	1.664E-5		
										7.199E+2	1.836E-5		
										7.202E+2	2.867E-6		
										7.205E+2	6.310E-6		
										7.208E+2	3.441E-6		
										7.212E+2	6.884E-6		
										7.215E+2	4.588E-6		
										7.218E+2	4.588E-6		
										7.221E+2	8.604E-6		
										7.225E+2	8.031E-6		
										7.228E+2	1.720E-6		
										7.231E+2	2.867E-6		
										7.234E+2	2.294E-5		
										7.238E+2	8.604E-6		
										7.241E+2	1.664E-5		
										7.244E+2	1.262E-5		
										7.247E+2	2.065E-5		
										7.250E+2	2.237E-5		
										7.254E+2	1.950E-5		
										7.257E+2	3.441E-6		
										7.260E+2	8.031E-6		
										7.263E+2	5.163E-6		
										7.267E+2	6.884E-6		
										7.270E+2	2.237E-5		
										7.273E+2	1.491E-5		
										7.276E+2	1.606E-5		
										7.280E+2	1.205E-5		
										7.283E+2	1.549E-5		
										7.286E+2	2.867E-6		
										7.289E+2	1.664E-5		
										7.292E+2	4.588E-6		
										7.296E+2	1.090E-5		
										7.299E+2	1.778E-5		
										7.302E+2	1.205E-5		
										7.305E+2	3.155E-5		
										7.308E+2	1.147E-6		
										7.312E+2	1.434E-5		
										7.315E+2	9.178E-6		
										7.318E+2	2.867E-6		
										7.321E+2	1.377E-5		
										7.325E+2	1.090E-5		
										7.328E+2	9.178E-6		
										7.331E+2	8.031E-6		
										7.334E+2	4.588E-6		
										7.337E+2	8.031E-6		
										7.341E+2	3.441E-6		
										7.344E+2	1.262E-5		
										7.347E+2	2.867E-6		
										7.350E+2	1.491E-5		
										7.353E+2	4.187E-5		
										7.357E+2	1.032E-5		
										7.360E+2	1.491E-5		
										7.363E+2	1.032E-5		
										7.366E+2	4.588E-6		
										7.370E+2	1.147E-6		
										7.373E+2	8.031E-6		
										7.376E+2	2.008E-5		
										7.379E+2	8.031E-6		
										7.382E+2	2.581E-5		
										7.386E+2	2.466E-5		
										7.389E+2	2.867E-6		
										7.392E+2	1.836E-5		
										7.395E+2	9.178E-6		
										7.398E+2	2.867E-6		
										7.402E+2	4.588E-6		
										7.405E+2	4.588E-6		
										7.408E+2	2.180E-5		
										7.411E+2	2.122E-5		
										7.415E+2	1.664E-5		
										7.418E+2	9.751E-6		
										7.421E+2	4.588E-6		
										7.424E+2	2.294E-6		
										7.427E+2	1.377E-5		
										7.430E+2	1.205E-5		
										7.434E+2	1.205E-5		
										7.437E+2	1.893E-5		
										7.440E+2	1.549E-5		
										7.443E+2	5.737E-6		
										7.447E+2	1.205E-5		
										7.450E+2	4.014E-6		
										7.453E+2	5.737E-6		
										7.456E+2	2.294E-5		
										7.459E+2	1.205E-5		
										7.462E+2	7.457E-6		
										7.466E+2	9.178E-6		
										7.469E+2	2.294E-6		
										7.472E+2	3.441E-6		
										7.475E+2	9.751E-6		
										7.478E+2	5.735E-7		
										7.482E+2	2.639E-5		
										7.485E+2	8.031E-6		
										7.488E+2	5.735E-7		
										7.491E+2	1.032E-5		
										7.494E+2	8.604E-6		
										7.498E+2	2.008E-5		
										7.501E+2	1.090E-5		
										7.504E+2	2.696E-5		
										7.507E+2	1.032E-5		
										7.510E+2	6.310E-6		
										7.513E+2	1.778E-5		
										7.517E+2	2.065E-5		
										7.520E+2	2.008E-5		
										7.523E+2	1.205E-5		
										7.526E+2	1.549E-5		
										7.530E+2	1.721E-5		
										7.533E+2	1.434E-5		
										7.536E+2	2.065E-5		
										7.539E+2	5.735E-7		
										7.542E+2	1.720E-6		
										7.545E+2	2.008E-5		
										7.549E+2	2.294E-6		
										7.552E+2	6.310E-6		
										7.555E+2	1.721E-5		
										7.558E+2	5.735E-7		
										7.561E+2	5.735E-7		
										7.565E+2	0.000E+0		
										7.568E+2	8.031E-6		
										7.571E+2	1.319E-5		
										7.574E+2	9.178E-6		
										7.577E+2	1.606E-5		
										7.580E+2	1.434E-5		
										7.584E+2	1.606E-5		
										7.587E+2	1.147E-6		
										7.590E+2	0.000E+0		
										7.593E+2	1.491E-5		
										7.596E+2	1.778E-5		
										7.600E+2	1.836E-5		
										7.603E+2	2.466E-5		
										7.606E+2	2.867E-6		
										7.609E+2	1.778E-5		
										7.612E+2	9.751E-6		
										7.615E+2	2.294E-6		
										7.618E+2	4.014E-6		
										7.622E+2	1.147E-6		
										7.625E+2	3.040E-5		
										7.628E+2	1.720E-6		
										7.631E+2	2.639E-5		
										7.634E+2	2.065E-5		
										7.638E+2	3.212E-5		
										7.641E+2	2.294E-6		
										7.644E+2	0.000E+0		
										7.647E+2	5.737E-6		
										7.650E+2	2.180E-5		
										7.653E+2	6.310E-6		
										7.657E+2	1.606E-5		
										7.660E+2	2.867E-6		
										7.663E+2	1.090E-5		
										7.666E+2	1.434E-5		
										7.669E+2	4.014E-6		
										7.672E+2	3.441E-6		
										7.675E+2	1.032E-5		
										7.679E+2	1.319E-5		
										7.682E+2	4.588E-6		
										7.685E+2	2.294E-5		
										7.688E+2	1.720E-6		
										7.691E+2	1.664E-5		
										7.695E+2	7.457E-6		
										7.698E+2	5.737E-6		
										7.701E+2	4.014E-6		
										7.704E+2	2.294E-6		
										7.707E+2	1.319E-5		
										7.710E+2	6.884E-6		
										7.713E+2	1.147E-6		
										7.717E+2	1.032E-5		
										7.720E+2	6.310E-6		
										7.723E+2	1.147E-6		
										7.726E+2	5.735E-7		
										7.729E+2	1.262E-5		
										7.732E+2	1.778E-5		
										7.736E+2	9.178E-6		
										7.739E+2	8.604E-6		
										7.742E+2	4.014E-6		
										7.745E+2	5.735E-7		
										7.748E+2	6.310E-6		
										7.751E+2	1.778E-5		
										7.755E+2	2.409E-5		
										7.758E+2	5.163E-6		
										7.761E+2	1.147E-6		
										7.764E+2	1.664E-5		
										7.767E+2	5.737E-6		
										7.770E+2	4.588E-6		
										7.773E+2	6.310E-6		
										7.777E+2	2.811E-5		
										7.780E+2	8.031E-6		
										7.783E+2	4.014E-6		
										7.786E+2	7.457E-6		
										7.789E+2	8.031E-6		
										7.792E+2	7.457E-6		
										7.795E+2	4.014E-6		
										7.799E+2	1.377E-5		
										7.802E+2	1.032E-5		
