238.57	-100.82
238.95	40.33
239.33	-75.62
239.71	10.08
240.08	146.19
240.46	20.16
240.84	37.81
241.22	88.22
241.60	-37.81
241.97	-70.58
242.35	-60.49
242.73	5.04
243.11	60.49
243.48	37.81
243.86	-2.52
244.24	-7.56
244.62	40.33
244.99	17.64
245.37	50.41
245.75	-42.85
246.13	25.21
246.50	-10.08
246.88	40.33
247.26	93.26
247.64	10.08
248.01	22.69
248.39	27.73
248.77	68.06
249.15	80.66
249.52	68.06
249.90	-32.77
250.28	-42.85
250.65	-50.41
251.03	-10.08
251.41	-45.37
251.79	-98.30
252.16	15.12
252.54	73.10
252.92	108.38
253.29	-27.73
253.67	-27.73
254.05	-55.45
254.42	-68.06
254.80	-7.56
255.18	-40.33
255.55	-70.58
255.93	-37.81
256.31	57.97
256.68	15.12
257.06	5.04
257.44	-5.04
257.81	2.52
258.19	-78.14
258.56	50.41
258.94	-40.33
259.32	32.77
259.69	-55.45
260.07	-22.69
260.45	73.10
260.82	15.12
261.20	-40.33
261.57	42.85
261.95	-22.69
262.33	-42.85
262.70	-2.52
263.08	-88.22
263.45	-25.21
263.83	57.97
264.21	-20.16
264.58	-10.08
264.96	52.93
265.33	-32.77
265.71	-40.33
266.08	-5.04
266.46	-20.16
266.84	68.06
267.21	27.73
267.59	35.29
267.96	20.16
268.34	-30.25
268.71	22.69
269.09	52.93
269.46	50.41
269.84	68.06
270.21	20.16
270.59	60.49
270.97	-57.97
271.34	-27.73
271.72	25.21
272.09	5.04
272.47	22.69
272.84	90.74
273.22	108.38
273.59	-52.93
273.97	68.06
274.34	65.54
274.72	-63.01
275.09	-75.62
275.47	-42.85
275.84	37.81
276.21	-120.99
276.59	-5.04
276.96	57.97
277.34	17.64
277.71	83.18
278.09	90.74
278.46	-40.33
278.84	63.01
279.21	-45.37
279.59	63.01
279.96	-40.33
280.33	-5.04
280.71	-78.14
281.08	-45.37
281.46	73.10
281.83	2.52
282.21	-93.26
282.58	32.77
282.95	12.60
283.33	85.70
283.70	-42.85
284.08	-156.28
284.45	-2.52
284.82	-17.64
285.20	-2.52
285.57	108.38
285.95	-52.93
286.32	-27.73
286.69	-75.62
287.07	60.49
287.44	30.25
287.82	40.33
288.19	0.00
288.56	-95.78
288.94	27.73
289.31	83.18
289.68	83.18
290.06	27.73
290.43	-55.45
290.80	88.22
291.18	-25.21
291.55	-42.85
291.92	-20.16
292.30	-47.89
292.67	22.69
293.04	7.56
293.42	63.01
293.79	-118.47
294.16	-27.73
294.54	52.93
294.91	25.21
295.28	-20.16
295.65	-22.69
296.03	-93.26
296.40	126.03
296.77	63.01
297.15	-20.16
297.52	-42.85
297.89	158.80
298.26	108.38
298.64	-63.01
299.01	10.08
299.38	12.60
299.76	2.52
300.13	-2.52
300.50	-15.12
300.87	-5.04
301.25	-20.16
301.62	75.62
301.99	27.73
302.36	-27.73
302.73	-5.04
303.11	-25.21
303.48	-15.12
303.85	7.56
304.22	-27.73
304.60	17.64
304.97	0.00
305.34	-37.81
305.71	-80.66
306.08	25.21
306.46	85.70
306.83	35.29
307.20	35.29
307.57	40.33
307.94	-65.54
308.31	47.89
308.69	2.52
309.06	57.97
309.43	-5.04
309.80	20.16
310.17	75.62
310.54	32.77
310.92	15.12
311.29	90.74
311.66	88.22
312.03	-42.85
312.40	-103.34
312.77	42.85
313.14	-25.21
313.52	40.33
313.89	10.08
314.26	-50.41
314.63	55.45
315.00	-37.81
315.37	-78.14
315.74	15.12
316.11	27.73
316.49	-42.85
316.86	35.29
317.23	27.73
317.60	131.07
317.97	-60.49
318.34	52.93
318.71	-22.69
319.08	35.29
319.45	40.33
319.82	-45.37
320.19	-5.04
320.56	-20.16
320.93	-35.29
321.31	-2.52
321.68	12.60
322.05	25.21
322.42	-55.45
322.79	-22.69
323.16	12.60
323.53	68.06
323.90	25.21
324.27	20.16
324.64	108.38
325.01	60.49
325.38	32.77
325.75	108.38
326.12	12.60
326.49	63.01
326.86	2.52
327.23	-27.73
327.60	-60.49
327.97	40.33
328.34	50.41
328.71	47.89
329.08	-2.52
329.45	-133.59
329.82	70.58
330.19	5.04
330.56	-30.25
330.93	-123.51
331.30	7.56
331.67	0.00
332.04	108.38
332.41	5.04
332.77	50.41
333.14	0.00
333.51	-90.74
333.88	115.95
334.25	-37.81
334.62	98.30
334.99	20.16
335.36	-35.29
335.73	-50.41
336.10	-15.12
336.47	148.71
336.84	-45.37
337.21	-50.41
337.57	158.80
337.94	2.52
338.31	184.00
338.68	-15.12
339.05	85.70
339.42	113.43
339.79	12.60
340.16	-17.64
340.52	98.30
340.89	95.78
341.26	108.38
341.63	-80.66
342.00	2.52
342.37	78.14
342.74	-2.52
343.10	-65.54
343.47	60.49
343.84	70.58
344.21	-22.69
344.58	-73.10
344.95	-32.77
345.31	5.04
345.68	-75.62
346.05	0.00
346.42	73.10
346.79	68.06
347.16	-17.64
347.52	-55.45
347.89	22.69
348.26	27.73
348.63	17.64
348.99	115.95
349.36	5.04
349.73	30.25
350.10	5.04
350.47	103.34
350.83	-32.77
351.20	-25.21
351.57	32.77
351.94	0.00
352.30	73.10
352.67	30.25
353.04	20.16
353.41	10.08
353.77	68.06
354.14	-5.04
354.51	17.64
354.88	45.37
355.24	12.60
355.61	-40.33
355.98	-47.89
356.34	-55.45
356.71	-5.04
357.08	40.33
357.45	-25.21
357.81	35.29
358.18	42.85
358.55	35.29
358.91	-17.64
359.28	-40.33
359.65	-45.37
360.01	-63.01
360.38	-5.04
360.75	-37.81
361.11	73.10
361.48	37.81
361.85	-55.45
362.21	52.93
362.58	108.38
362.95	2.52
363.31	15.12
363.68	-50.41
364.05	37.81
364.41	-40.33
364.78	10.08
365.15	-12.60
365.51	32.77
365.88	115.95
366.24	7.56
366.61	2.52
366.98	20.16
367.34	42.85
367.71	-5.04
368.07	-15.12
368.44	27.73
368.81	0.00
369.17	-73.10
369.54	-35.29
369.90	90.74
370.27	120.99
370.63	32.77
371.00	7.56
371.37	-15.12
371.73	0.00
372.10	-98.30
372.46	10.08
372.83	-52.93
373.19	83.18
373.56	108.38
373.92	15.12
374.29	-32.77
374.66	75.62
375.02	-55.45
375.39	-7.56
375.75	55.45
376.12	70.58
376.48	-47.89
376.85	83.18
377.21	83.18
377.58	63.01
377.94	-55.45
378.31	90.74
378.67	35.29
379.04	-30.25
379.40	15.12
379.77	52.93
380.13	-37.81
380.50	37.81
380.86	-105.86
381.22	-10.08
381.59	133.59
381.95	148.71
382.32	55.45
382.68	-25.21
383.05	80.66
383.41	10.08
383.78	35.29
384.14	-25.21
384.50	55.45
384.87	52.93
385.23	-85.70
385.60	-17.64
385.96	-37.81
386.33	-22.69
386.69	52.93
387.05	52.93
387.42	-15.12
387.78	-138.63
388.15	-17.64
388.51	-40.33
388.87	-7.56
389.24	-73.10
389.60	-42.85
389.97	-40.33
390.33	35.29
390.69	-15.12
391.06	40.33
391.42	-47.89
391.78	70.58
392.15	47.89
392.51	63.01
392.87	50.41
393.24	-47.89
393.60	90.74
393.96	-17.64
394.33	-42.85
394.69	35.29
395.05	-10.08
395.42	7.56
395.78	15.12
396.14	75.62
396.51	55.45
396.87	50.41
397.23	7.56
397.60	7.56
397.96	-22.69
398.32	98.30
398.68	70.58
399.05	75.62
399.41	93.26
399.77	32.77
400.14	63.01
400.50	128.55
400.86	108.38
401.22	194.08
401.59	-15.12
401.95	32.77
402.31	178.96
402.67	-32.77
403.04	80.66
403.40	166.36
403.76	239.45
404.12	118.47
404.48	52.93
404.85	108.38
405.21	148.71
405.57	173.92
405.93	231.89
406.30	199.13
406.66	103.34
407.02	234.41
407.38	201.65
407.74	158.80
408.11	146.19
408.47	146.19
408.83	224.33
409.19	277.26
409.55	211.73
409.91	365.48
410.28	463.79
410.64	302.47
411.00	418.42
411.36	451.18
411.72	398.25
412.08	541.92
412.45	526.80
412.81	627.62
413.17	746.09
413.53	640.23
413.89	746.09
414.25	864.56
414.61	849.43
414.97	977.98
415.34	1025.87
415.70	1000.67
416.06	1124.18
416.42	1184.67
416.78	1109.05
417.14	1386.32
417.50	1509.83
417.86	1512.35
418.22	1706.43
418.58	1749.28
418.94	1756.84
419.31	2087.04
419.67	2102.16
420.03	2218.11
420.39	2490.33
420.75	2392.03
421.11	2576.03
421.47	2845.73
421.83	2954.12
422.19	3191.05
422.55	3279.27
422.91	3254.06
423.27	3395.22
423.63	3659.88
423.99	3795.99
424.35	3979.99
424.71	4237.09
425.07	4370.68
425.43	4380.76
425.79	4690.79
426.15	4884.88
426.51	4932.77
426.87	5300.77
427.23	5452.01
427.59	5668.78
427.95	5744.39
428.31	5769.60
428.67	5971.25
429.03	6094.76
429.39	6215.74
429.75	6182.98
430.11	6666.93
430.47	6603.91
430.83	6634.16
431.19	6682.05
431.55	7002.16
431.91	6954.27
432.27	7239.10
432.62	7229.01
432.98	7254.22
433.34	7259.26
433.70	7344.96
434.06	7357.56
434.42	7841.51
434.78	7657.51
435.14	7786.06
435.50	8048.20
435.86	7947.38
436.22	8055.76
436.57	7881.84
436.93	8086.01
437.29	8078.45
437.65	8207.00
438.01	8469.14
438.37	8340.59
438.73	8753.96
439.09	8816.98
439.44	9013.58
439.80	9227.83
440.16	8930.40
440.52	9235.39
440.88	9525.26
441.24	9479.89
441.59	9709.26
441.95	9855.46
442.31	10195.73
442.67	10498.20
443.03	10604.07
443.39	10979.63
443.74	10858.65
444.10	11158.59
444.46	11508.95
444.82	11907.21
445.18	12068.52
445.53	12451.65
445.89	12554.99
446.25	12809.57
446.61	13192.70
446.96	13631.28
447.32	14067.34
447.68	14205.97
448.04	14884.01
448.40	15186.48
448.75	15511.63
449.11	16212.35
449.47	16837.45
449.83	17180.25
450.18	17911.22
450.54	18475.83
450.90	19085.81
451.25	19519.35
451.61	20605.72
451.97	21230.82
452.33	22118.06
452.68	22501.19
453.04	23693.42
453.40	25167.96
453.75	25750.21
454.11	26841.62
454.47	28399.34
454.83	28895.89
455.18	30516.62
455.54	31479.49
455.90	32654.07
456.25	34305.05
456.61	35504.85
456.97	36656.75
457.32	38068.27
457.68	39522.65
458.04	41171.10
458.39	41980.21
458.75	43512.72
459.11	44894.00
459.46	46040.86
459.82	47444.82
460.17	48498.42
460.53	50242.66
460.89	50537.57
461.24	51220.64
461.60	51732.32
461.96	52982.53
462.31	53766.43
462.67	54061.33
463.02	54560.41
463.38	54623.42
463.74	55828.26
464.09	55409.84
464.45	55840.86
464.80	55934.12
465.16	54988.91
465.51	55563.60
465.87	55513.19
466.23	55175.43
466.58	54618.38
466.94	54630.98
467.29	53688.29
467.65	53824.40
468.00	52518.74
468.36	51775.17
468.71	50756.86
469.07	49836.85
469.42	48873.99
469.78	47543.12
470.13	47114.62
470.49	45998.01
470.85	44667.14
471.20	43437.10
471.56	41423.16
471.91	40538.44
472.27	39706.65
472.62	37463.33
472.98	36560.97
473.33	34927.63
473.68	33717.76
474.04	32346.56
474.39	31071.15
474.75	29483.19
475.10	28769.86
475.46	26738.28
475.81	25979.59
476.17	24905.82
476.52	23239.72
476.88	22140.75
477.23	21250.98
477.59	20371.30
477.94	19481.54
478.29	18536.32
478.65	17603.71
479.00	16562.71
479.36	15856.95
479.71	15007.52
480.06	14223.62
480.42	13369.14
480.77	12577.68
481.13	12171.87
481.48	11619.86
481.83	10967.03
482.19	10467.96
482.54	9613.48
482.90	9384.11
483.25	8819.50
483.60	8196.92
483.96	8020.48
484.31	7420.58
484.66	7155.92
485.02	7110.55
485.37	6429.99
485.72	6150.21
486.08	5827.57
486.43	5575.52
486.79	5157.10
487.14	4897.48
487.49	4622.74
487.84	4552.16
488.20	4191.72
488.55	4017.80
488.90	3702.73
489.26	3675.00
489.61	3390.18
489.96	3420.42
490.32	3120.47
490.67	2938.99
491.02	2891.10
491.37	2787.76
491.73	2634.00
492.08	2487.81
492.43	2371.86
492.79	2192.90
493.14	2039.15
493.49	2117.28
493.84	1945.89
494.20	1981.17
494.55	1857.67
494.90	1686.27
495.25	1822.38
495.61	1628.29
495.96	1537.55
496.31	1492.18
496.66	1414.04
497.01	1222.48
497.37	1444.29
497.72	1282.97
498.07	1257.77
498.42	1184.67
498.77	1136.78
499.13	1104.01
499.48	1051.08
499.83	1056.12
500.18	904.89
500.53	935.13
500.89	955.30
501.24	952.78
501.59	980.50
501.94	965.38
502.29	816.67
502.64	809.11
503.00	763.73
503.35	693.16
503.70	771.30
504.05	723.41
504.40	723.41
504.75	678.04
505.10	791.46
505.45	738.53
505.81	627.62
506.16	632.66
506.51	635.19
506.86	617.54
507.21	501.59
507.56	683.08
507.91	546.97
508.26	582.25
508.61	642.75
508.96	720.88
509.32	473.87
509.67	516.72
510.02	599.90
510.37	587.29
510.72	539.40
511.07	559.57
511.42	478.91
511.77	494.03
512.12	529.32
512.47	423.46
512.82	562.09
513.17	400.77
513.52	483.95
513.87	413.37
514.22	536.88
514.57	471.35
514.92	577.21
515.27	504.12
515.62	604.94
515.97	589.82
516.32	400.77
516.67	506.64
517.02	425.98
517.37	468.83
517.72	466.31
518.07	476.39
518.42	446.14
518.77	441.10
519.12	360.44
519.47	501.59
519.82	415.90
520.17	418.42
520.52	425.98
520.87	476.39
521.22	443.62
521.57	420.94
521.92	415.90
522.27	461.27
522.61	514.20
522.96	468.83
523.31	521.76
523.66	473.87
524.01	438.58
524.36	466.31
524.71	466.31
525.06	567.13
525.41	471.35
525.76	403.29
526.10	476.39
526.45	438.58
526.80	471.35
527.15	524.28
527.50	554.53
527.85	574.69
528.20	514.20
528.54	597.38
528.89	491.51
529.24	476.39
529.59	509.16
529.94	554.53
530.29	544.44
530.64	488.99
530.98	451.18
531.33	572.17
531.68	539.40
532.03	650.31
532.38	549.49
532.72	506.64
533.07	539.40
533.42	577.21
533.77	594.86
534.12	564.61
534.46	524.28
534.81	562.09
535.16	572.17
535.51	529.32
535.85	589.82
536.20	483.95
536.55	481.43
536.90	504.12
537.24	584.77
537.59	552.01
537.94	541.92
538.29	433.54
538.63	632.66
538.98	620.06
539.33	534.36
539.68	549.49
540.02	615.02
540.37	589.82
540.72	710.80
541.06	627.62
541.41	660.39
541.76	718.36
542.10	602.42
542.45	554.53
542.80	589.82
543.15	541.92
543.49	849.43
543.84	753.65
544.19	683.08
544.53	546.97
544.88	625.10
545.23	703.24
545.57	670.47
545.92	655.35
546.26	700.72
546.61	741.05
546.96	710.80
547.30	680.56
547.65	622.58
548.00	690.64
548.34	723.41
548.69	622.58
549.03	695.68
549.38	637.71
549.73	786.42
550.07	612.50
550.42	688.12
550.76	652.83
551.11	753.65
551.46	594.86
551.80	771.30
552.15	756.17
552.49	733.49
552.84	768.78
553.18	811.63
553.53	667.95
553.88	700.72
554.22	662.91
554.57	660.39
554.91	652.83
555.26	771.30
555.60	806.58
555.95	743.57
556.29	763.73
556.64	655.35
556.98	781.38
557.33	877.16
557.67	736.01
558.02	816.67
558.36	945.22
558.71	788.94
559.05	728.45
559.40	763.73
559.74	733.49
560.09	831.79
560.43	700.72
560.78	897.33
561.12	821.71
561.47	806.58
561.81	806.58
562.15	763.73
562.50	864.56
562.84	887.24
563.19	834.31
563.53	937.65
563.88	786.42
564.22	882.20
564.56	811.63
564.91	720.88
565.25	877.16
565.60	899.85
565.94	975.46
566.28	877.16
566.63	947.74
566.97	927.57
567.32	854.48
567.66	874.64
568.00	877.16
568.35	778.86
568.69	998.15
569.04	877.16
569.38	839.35
569.72	983.03
570.07	1033.44
570.41	869.60
570.75	937.65
571.10	776.34
571.44	892.28
571.78	985.55
572.13	904.89
572.47	862.04
572.81	1081.33
573.16	894.80
573.50	995.63
573.84	1093.93
574.18	962.86
574.53	967.90
574.87	904.89
575.21	877.16
575.56	975.46
575.90	1025.87
576.24	914.97
576.58	975.46
576.93	1003.19
577.27	993.11
577.61	995.63
577.96	993.11
578.30	1013.27
578.64	894.80
578.98	932.61
579.32	1028.40
579.67	1025.87
580.01	965.38
580.35	965.38
580.69	990.59
581.04	1058.64
581.38	960.34
581.72	912.45
582.06	947.74
582.40	1184.67
582.75	1086.37
583.09	1106.53
583.43	998.15
583.77	983.02
584.11	1093.93
584.46	1063.68
584.80	1093.93
585.14	1104.01
585.48	1119.14
585.82	1232.56
586.16	1058.64
586.50	1141.82
586.85	1035.96
587.19	1083.85
587.53	1058.64
587.87	1139.30
588.21	1083.85
588.55	1159.47
588.89	1124.18
589.23	1083.85
589.58	1104.01
589.92	1058.64
590.26	1225.00
590.60	1109.05
590.94	1116.62
591.28	1035.96
591.62	1136.78
591.96	1056.12
592.30	1187.19
592.64	1154.42
592.98	1164.51
593.33	1240.12
593.67	1129.22
594.01	1076.29
594.35	1161.99
594.69	1214.92
595.03	1111.57
595.37	1106.53
595.71	1240.12
596.05	1214.92
596.39	1240.12
596.73	1252.73
597.07	1098.97
597.41	1104.01
597.75	1101.49
598.09	1154.42
598.43	1242.64
598.77	1199.79
599.11	1071.25
599.45	1179.63
599.79	1260.29
600.13	1255.25
600.47	1242.64
600.81	1260.29
601.15	1255.25
601.49	1146.86
601.83	1250.21
602.17	1293.06
602.51	1393.88
602.84	1328.34
603.18	1187.19
603.52	1267.85
603.86	1293.06
604.20	1242.64
604.54	1313.22
604.88	1134.26
605.22	1318.26
605.56	1214.92
605.90	1429.17
606.24	1361.11
606.58	1303.14
606.91	1298.10
607.25	1209.88
607.59	1318.26
607.93	1444.29
608.27	1300.62
608.61	1227.52
608.95	1351.03
609.29	1240.12
609.62	1209.88
609.96	1345.99
610.30	1209.88
610.64	1315.74
610.98	1247.69
611.32	1356.07
611.65	1257.77
611.99	1391.36
612.33	1378.76
612.67	1207.36
613.01	1383.80
613.34	1351.03
613.68	1323.30
614.02	1315.74
614.36	1371.19
614.70	1318.26
615.03	1288.01
615.37	1338.43
615.71	1371.19
616.05	1381.28
616.39	1406.48
616.72	1313.22
617.06	1265.33
617.40	1272.89
617.74	1313.22
618.07	1282.97
618.41	1383.80
618.75	1202.32
619.09	1330.86
619.42	1267.85
619.76	1348.51
620.10	1343.47
620.43	1383.80
620.77	1333.39
621.11	1401.44
621.45	1459.41
621.78	1338.43
622.12	1429.17
622.46	1449.33
622.79	1381.28
623.13	1434.21
623.47	1398.92
623.80	1383.80
624.14	1436.73
624.48	1356.07
624.81	1414.04
625.15	1345.99
625.49	1542.59
625.82	1371.19
626.16	1414.04
626.50	1318.26
626.83	1328.34
627.17	1540.07
627.50	1242.64
627.84	1434.21
628.18	1431.69
628.51	1499.74
628.85	1456.89
629.18	1340.95
629.52	1388.84
629.86	1368.67
630.19	1358.59
630.53	1562.76
630.86	1489.66
631.20	1356.07
631.54	1444.29
631.87	1429.17
632.21	1497.22
632.54	1479.58
632.88	1381.28
633.21	1393.88
633.55	1444.29
633.88	1469.50
634.22	1472.02
634.55	1464.46
634.89	1381.28
635.22	1318.26
635.56	1434.21
635.90	1487.14
636.23	1393.88
636.57	1393.88
636.90	1398.92
637.24	1303.14
637.57	1366.15
637.90	1444.29
638.24	1494.70
638.57	1335.91
638.91	1373.71
639.24	1451.85
639.58	1411.52
639.91	1411.52
640.25	1529.99
640.58	1398.92
640.92	1378.76
641.25	1308.18
641.59	1378.76
641.92	1416.56
642.25	1345.99
642.59	1459.41
642.92	1406.48
643.26	1489.66
643.59	1305.66
643.92	1391.36
644.26	1393.88
644.59	1431.69
644.93	1454.37
645.26	1247.69
645.59	1429.17
645.93	1330.86
646.26	1436.73
646.60	1280.45
646.93	1255.25
647.26	1545.11
647.60	1356.07
647.93	1449.33
648.26	1348.51
648.60	1446.81
648.93	1320.78
649.26	1406.48
649.60	1351.03
649.93	1373.71
650.26	1272.89
650.60	1207.36
650.93	1388.84
651.26	1280.45
651.60	1300.62
651.93	1328.34
652.26	1338.43
652.59	1358.59
652.93	1358.59
653.26	1255.25
653.59	1315.74
653.93	1325.82
654.26	1282.97
654.59	1252.73
654.92	1318.26
655.26	1277.93
655.59	1459.41
655.92	1320.78
656.25	1441.77
656.59	1202.32
656.92	1305.66
657.25	1386.32
657.58	1396.40
657.91	1245.16
658.25	1333.39
658.58	1270.37
658.91	1222.48
659.24	1257.77
659.57	1308.18
659.91	1141.82
660.24	1272.89
660.57	1093.93
660.90	1217.44
661.23	1245.17
661.57	1197.27
661.90	1237.60
662.23	1345.99
662.56	1275.41
662.89	1277.93
663.22	1172.07
663.55	1245.16
663.89	1156.94
664.22	1222.48
664.55	1262.81
664.88	1230.04
665.21	1159.47
665.54	1265.33
665.87	1151.90
666.20	1174.59
666.54	1164.51
666.87	1227.52
667.20	1303.14
667.53	1141.82
667.86	1177.11
668.19	1061.16
668.52	1149.38
668.85	1184.67
669.18	1111.57
669.51	1003.19
669.84	1184.67
670.17	1109.05
670.50	1081.33
670.83	1114.09
671.16	980.50
671.50	1136.78
671.83	1225.00
672.16	1109.05
672.49	1093.93
672.82	1086.37
673.15	1101.49
673.48	1129.22
673.81	1098.97
674.14	1043.52
674.47	1056.12
674.80	1101.49
675.13	1005.71
675.46	1056.12
675.79	1000.67
676.11	1116.62
676.44	1111.57
676.77	1109.05
677.10	1048.56
677.43	1028.40
677.76	1013.27
678.09	1106.53
678.42	1046.04
678.75	1051.08
679.08	1025.87
679.41	1088.89
679.74	962.86
680.07	1043.52
680.40	1008.23
680.73	980.50
681.05	945.22
681.38	927.57
681.71	851.95
682.04	899.85
682.37	1063.68
682.70	1068.72
683.03	937.65
683.36	995.63
683.69	945.22
684.01	1008.23
684.34	728.45
684.67	859.52
685.00	975.46
685.33	864.56
685.66	897.33
685.98	882.20
686.31	902.37
686.64	804.06
686.97	952.78
687.30	907.41
687.63	912.45
687.95	1033.44
688.28	967.90
688.61	912.45
688.94	970.42
689.27	988.07
689.59	967.90
689.92	819.19
690.25	932.61
690.58	1015.79
690.90	882.20
691.23	857.00
691.56	889.76
691.89	841.87
692.21	925.05
692.54	894.80
692.87	914.97
693.20	985.55
693.52	859.52
693.85	884.72
694.18	917.49
694.50	862.04
694.83	783.90
695.16	786.42
695.49	844.39
695.81	854.48
696.14	751.13
696.47	821.71
696.79	730.97
697.12	854.48
697.45	849.43
697.77	907.41
698.10	778.86
698.43	826.75
698.75	799.02
699.08	771.30
699.41	857.00
699.73	746.09
700.06	831.79
700.39	801.54
700.71	834.31
701.04	806.58
701.36	814.15
701.69	841.87
702.02	884.72
702.34	733.49
702.67	776.34
702.99	819.19
703.32	829.27
703.65	703.24
703.97	715.84
704.30	572.17
704.62	743.57
704.95	720.88
705.27	690.64
705.60	690.64
705.93	652.83
706.25	685.60
706.58	710.80
706.90	723.41
707.23	688.12
707.55	662.91
707.88	723.41
708.20	715.84
708.53	703.24
708.85	635.19
709.18	637.71
709.50	688.12
709.83	615.02
710.15	670.47
710.48	579.73
710.80	662.91
711.13	723.41
711.45	710.80
711.78	665.43
712.10	617.54
712.43	672.99
712.75	645.27
713.07	491.51
713.40	640.23
713.72	620.06
714.05	647.79
714.37	524.28
714.70	657.87
715.02	632.66
715.34	620.06
715.67	589.82
715.99	695.68
716.32	609.98
716.64	594.86
716.96	647.79
717.29	680.56
717.61	647.79
717.94	531.84
718.26	667.95
718.58	554.53
718.91	519.24
719.23	539.40
719.55	524.28
719.88	509.16
720.20	642.75
720.53	554.53
720.85	531.84
721.17	592.34
721.50	589.82
721.82	632.66
722.14	612.50
722.46	534.36
722.79	529.32
723.11	569.65
723.43	441.10
723.76	529.32
724.08	423.46
724.40	521.76
724.73	602.42
725.05	516.72
725.37	519.24
725.69	486.47
726.02	516.72
726.34	483.95
726.66	552.01
726.98	413.37
727.31	443.62
727.63	453.70
727.95	511.68
728.27	428.50
728.60	483.95
728.92	393.21
729.24	463.79
729.56	370.52
729.88	514.20
730.21	453.70
730.53	418.42
730.85	594.86
731.17	441.10
731.49	431.02
731.82	524.28
732.14	481.43
732.46	458.74
732.78	451.18
733.10	443.62
733.42	458.74
733.74	327.67
734.07	415.90
734.39	400.77
734.71	436.06
735.03	413.37
735.35	496.55
735.67	360.44
735.99	282.30
736.32	436.06
736.64	400.77
736.96	436.06
737.28	413.37
737.60	347.84
737.92	451.18
738.24	345.32
738.56	254.58
738.88	388.17
739.20	413.37
739.52	415.90
739.84	352.88
740.16	345.32
740.49	443.62
740.81	335.24
741.13	423.46
741.45	398.25
741.77	378.09
742.09	425.98
742.41	284.83
742.73	335.24
743.05	342.80
743.37	360.44
743.69	352.88
744.01	393.21
744.33	327.68
744.65	352.88
744.97	400.77
745.29	264.66
745.61	433.54
745.93	307.51
746.25	330.20
746.57	375.57
746.89	342.80
747.20	327.67
747.52	325.15
747.84	365.48
748.16	216.77
748.48	400.77
748.80	378.09
749.12	272.22
749.44	257.10
749.76	380.61
750.08	249.54
750.40	234.41
750.72	284.83
751.03	264.66
751.35	337.76
751.67	229.37
751.99	287.35
752.31	249.54
752.63	229.37
752.95	302.47
753.27	380.61
753.58	368.00
753.90	297.43
754.22	231.89
754.54	236.93
754.86	322.63
755.18	229.37
755.49	302.47
755.81	362.96
756.13	214.25
756.45	168.88
756.77	226.85
757.09	211.73
757.40	173.92
757.72	264.66
758.04	297.43
758.36	307.51
758.67	216.77
758.99	299.95
